lat,lon,time,omega_x,omega_y,omega,pr_wtr,rhum_x,rhum_y,rhum,slp,tmp_x,tmp_y,tmp,uwnd_x,uwnd_y,uwnd,vwnd_x,vwnd_y,vwnd,rain
27.5,77.5,10/25/2018,0.14175001,0.04625,-0.01675,21.95,13.5,61.5,28.25,101352.5,296.8,296.40002,299.1,18.75,8.9,2.0750003,-4.025,-6,-0.9499992,0
27.5,77.5,10/26/2018,0.121999994,0.069000006,-0.018500002,27.1,9.75,79.5,37.75,101550,296.8,296.6,299.1,14.075001,7,1.4750011,-3.45,-3,-2.0499985,0
27.5,77.5,10/27/2018,0.11549994,0.061499942,0.030750003,27.2,29.75,45.5,46,101582.5,296.8,296.85,299.05,6.375,3.4250014,1.1000006,-5.425,-5,-1.4249992,0
27.5,77.5,10/28/2018,0.2945,0.17775,0.114,22.425001,6.75,14.5,49.5,101502.5,296.8,295.725,299,-0.5249985,-2.5749996,0.100000374,-14.85,-6.125,-3.1249995,0
27.5,77.5,10/29/2018,0.19825,0.1305,0.0975,20.65,4.25,18.5,36,101422.5,296.8,295.55,299,0.92500037,-4.199999,0.6000019,-9.65,-4.65,-2.6750002,0
27.5,77.5,10/30/2018,0.07425,0.076,0.032250002,19.375,8.25,14.25,34.75,101445,296.8,295.34998,298.975,5.175,0.07500115,-1.0249988,-4.4,-1.425,-1.975,0
27.5,77.5,10/31/2018,0.1295,0.024750002,-0.001000001,19.3,28,6,40.25,101495,296.8,295.17502,298.9,12.35,2.475001,-1.6249988,-6.9500003,-2,-1.0999995,0
27.5,77.5,11/1/2018,0.097,-0.02375,-0.08100001,22.825,35.5,11.5,47.25,101357.5,296.8,295.975,298.9,19.350002,5.3750005,-0.89999884,-2.5000002,-1.2249997,0.6750015,0
27.5,77.5,11/2/2018,0.03275,-0.046499997,-0.1215,27.974998,33.25,38.75,44.75,101202.5,296.8,297.575,298.9,27.400002,10.200001,0.22500153,-3.4499998,0.17500074,1.3750011,0
27.5,77.5,11/3/2018,-0.078,-0.23775,-0.26700002,36.824997,33,65.25,58.25,101092.5,296.8,299.25,298.9,30.425,10.750002,2.6750016,0.275,3.4499998,4.4750004,0
27.5,77.5,11/4/2018,0.045,-0.05325,-0.108500004,23.9,16.75,9.5,52.5,101215,296.8,297.3,298.875,31.550001,12.725,2.600002,-2.075,-1.9250001,-0.42499998,0
27.5,77.5,11/5/2018,0.16075,0.013499999,0.00925,9.775001,22.5,6.25,25.5,101352.5,296.8,293,298.8,28.650002,12.875,1.1500001,-4.925,-3.6999998,-1.45,0
27.5,77.5,11/6/2018,0.110750005,0.10725001,0.14375001,8.25,13.75,8.5,8.5,101395,296.8,290.2,298.8,22.1,10.550001,3.2000012,-5.6,-7.6999993,-4.0750003,0
27.5,77.5,11/7/2018,0.073,0.0335,0.052249998,10,4,8.5,16.5,101475,296.8,289.77502,298.7,13.675,9.425001,0.6250019,-5.95,-6.725,-4.1499996,0
27.5,77.5,11/8/2018,0.072,0.04375,0.05,12.5,26.5,17.5,15.25,101390,296.8,289.15,298.7,18.75,8.125001,-1.599999,-4.15,-6.8500004,-2.8999996,0
27.5,77.5,11/9/2018,0.048,-0.015500002,0.031,12.349999,27.5,30.5,14.25,101247.5,296.8,289.57498,298.6,19.350002,9.950001,-0.57499886,-2.975,-2.6749992,-2.6999989,0
27.5,77.5,11/10/2018,0.1785,0.10325,0.014750001,11.700001,28.25,21,15.25,101352.5,296.8,289.325,298.6,22.350002,8.375002,-0.89999807,-8.95,-4.625,-2.1999989,0
27.5,77.5,11/11/2018,0.15025,0.09275,-0.010249998,14.5,35.5,36.5,17,101407.5,296.8,289.59998,298.5,25.075,8.750002,0.6500015,-5.95,-4.8,-2.7249992,0
27.5,77.5,11/12/2018,0.15900001,0.08574994,-0.01925,15.9,21.75,56,17,101147.5,296.8,291.3,298.5,26.474998,10.500002,3.1500006,-3.85,-3.5499997,-1.7999989,0
27.5,77.5,11/13/2018,0.054750003,-0.05475,-0.08975,20.724998,23.5,67.75,26,100945,296.8,292.875,298.475,31.75,11.175001,4.175001,-3.175,0.5750011,-0.1999985,0
27.5,77.5,11/14/2018,0.20750001,-0.042,-0.1265,26.425001,8.25,41.5,50,101115,296.8,294.6,298.4,30.4,10.000001,2.2250016,-8.700001,0.45000112,0.05000153,0
27.5,77.5,11/15/2018,0.15275,0.085999995,-0.011499997,22.1,22.75,8,53.25,101432.5,296.8,294.9,298.4,25.725002,11.975,1.8500004,-10.375,-6.699999,-2.275,0
27.5,77.5,11/16/2018,0.10824999,0.0405,0.01175,16.15,22.5,22.25,30.5,101322.5,296.8,292.92502,298.4,24,13.500001,4.1000023,-10.625,-6.9,-4.075,0
27.5,77.5,11/17/2018,0.13624994,0.042,-0.007999999,15.475,36.25,20.5,33.5,101205,296.8,291.425,298.375,24.825,14.225001,5.3500013,-9.175,-7.3,-2.0249999,0
27.5,77.5,11/18/2018,0.017,-0.041,-0.1045,18.75,41.5,32.75,28.5,101307.5,296.8,292.125,298.3,26.9,13.175002,1.4500003,-0.30000007,-1.2499999,0.49999997,0
27.5,77.5,11/19/2018,0.030000001,-0.0055,-0.052750003,22.599998,23.5,42.75,35.25,101505,296.8,292.675,298.3,30.5,12.425001,1.1250007,3.85,-0.099999994,0.72499996,0
27.5,77.5,11/20/2018,0.19325,0.13174994,0.032250002,17.675,4.25,7.25,40,101525,296.8,292.72504,298.275,22.75,9.85,1.4750009,-2.525,-3.9250002,-3.0500002,0
27.5,77.5,11/21/2018,0.163,0.074,0.10249999,12.65,6.5,0.25,32.5,101597.5,296.8,291,298.2,18.5,5.4750004,2.1750004,-0.9499999,-1.775,-2.4249992,0
27.5,77.5,11/22/2018,0.03399988,-0.035250187,-0.021499997,12.9,2.5,5,34,101655,296.8,289.95,298.2,25.425,11.35,1.8750002,6.5,0.5749999,-2.9249988,0
27.5,77.5,11/23/2018,0.12125,0.12275,0.07625,11.325001,4.75,5.25,26.25,101770,296.8,289.9,298.125,20.55,10.100001,2.875,-4.525,-5.25,-5.3499994,0
27.5,77.5,11/24/2018,0.07775,-0.023,-0.03475,13.575001,7.5,9.5,30,101632.5,296.8,290.6,298.1,9.275001,7.2,4.3,-3.8250003,-7.1499996,-5.749998,0
27.5,77.5,11/25/2018,0.0905,-0.001499998,-0.001499999,14.025,9.5,6.75,32,101537.5,296.8,290.22498,298.1,13.6,6.150001,2.925001,-4.925,-5.9499993,-4.5750003,0
27.5,77.5,11/26/2018,0.135,0.083500005,0.093,13.474999,9,5,29,101472.5,296.8,289.875,298,15.525001,5.8250017,-0.22499962,-7.7999997,-5.0249996,-4.3749995,0
27.5,77.5,11/27/2018,0.03925,-0.027750062,0.02775,19.275002,67.5,7,38.75,101682.5,296.8,291.47498,298,12.725,3.7000015,-4.5499983,3.9,0.17500076,-0.9999992,0
27.5,77.5,11/28/2018,-0.0055,0.002249938,0.0095,24.125,68.5,23.25,51.5,101762.5,296.8,292.475,298,18.375002,4.55,-3.6749997,7.275,0.9749999,-0.29999807,0
27.5,77.5,11/29/2018,0.20725,0.060999937,0.04575,19.2,22.75,13,50.75,101822.5,296.8,292.35,297.9,24,8.525002,-0.45,-2.2,-0.90000004,-2.4749992,0
27.5,77.5,11/30/2018,0.1495,0.0935,0.04775,15.55,10.5,9,42,101755,296.8,291.9,297.9,25.075003,12.075002,0.40000075,-5.3,-5.75,-3.299999,0
27.5,77.5,12/1/2018,0.07974988,0.03449994,0.051499996,13.375,3.25,2,42.75,101447.5,296.8,290.90002,297.9,16.975002,8.400002,2.0750003,-6.45,-5.1249995,-3.8499994,0
25,70,1/1/2015,0.05575,0.0855,0.074,15.625,2.25,7.75,62,101512.5,299.6,290.25,299.9,3.925,0.12500149,-6.324999,-2.375,-3.1,-2.175,-9999
25,70,1/2/2015,0.227,0.17675,0.088750005,20.75,14,9.75,79.25,101572.5,299.6,291.05,299.9,13.350001,2.9750009,-4.1999993,-18.325,-6.925,-0.5499996,-9999
25,70,1/3/2015,0.23075,0.17,0.09775001,19.7,17.75,16,54.5,101645,299.6,291.57498,299.82498,25.325,9.625001,-0.49999884,-21.3,-6.3,-0.9749992,-9999
25,70,1/4/2015,0.184,0.1085,0.07,16.974998,13.25,8.25,43,101762.5,299.6,291.25,299.8,23.775,10.475,-3.1249995,-15.325,-4.075,-0.8249981,-9999
25,70,1/5/2015,-0.011,0.048,0.03875,14.475,5.75,8.75,36,101692.5,299.6,289.75,299.75,22.750002,8.750002,1.4750009,-5.2000003,-5.4500003,-0.04999964,-9999
25,70,1/6/2015,0.14675,0.03275,-0.03675,15.55,9.75,6.25,44.75,101497.5,299.6,289.5,299.7,34.9,16.425001,3.450001,-20.75,-5.2749996,-0.6749989,-9999
25,70,1/7/2015,0.31675,0.26249993,0.021,15.625001,7.25,7.25,44.25,101420,299.6,290.75,299.65,21.275,13.400002,0.47500157,-27.5,-16.375,-2.55,-9999
25,70,1/8/2015,0.12675,0.21525002,0.03925,12.725,5,6.25,34.25,101545,299.6,291.95,299.6,16.375,9.775002,-0.6249992,-16,-10.025001,0.5,-9999
25,70,1/9/2015,0.08375,0.1145,-0.02025,13.2,6,6.25,37,101685,299.6,292.325,299.6,20.699999,11.600002,1.0000015,-10.375001,-3.6,1.95,-9999
25,70,1/10/2015,0.00825,0.11224999,0.0625,12.75,5.25,7.75,32.25,101795,299.6,290.15,299.5,16.8,9.4,2.3250012,-0.95000005,-4.25,0.90000117,-9999
25,70,1/11/2015,0.0175,0.06525,0.07975,11.400001,2,1.5,23.75,101755,299.6,290.25,299.5,19.025002,9.050001,2.5500007,-2.075,0,0.90000117,-9999
25,70,1/12/2015,-0.1045,0.032750003,0.031,13.325,8,3.75,19.25,101580,299.6,290.52502,299.42502,23.825,14.375002,4.5750003,5.8499994,3.8000002,1.575001,-9999
25,70,1/13/2015,-0.066250004,-0.0625,-0.038999997,19.95,6.5,13.25,42.5,101372.5,299.6,291.55002,299.4,39.8,23.025,6.800001,0.80000013,3.950001,0.65000075,-9999
25,70,1/14/2015,0.10925001,0.1145,0.04975,13.700001,1.25,2.5,57.75,101575,299.6,291.75,299.4,28.3,10.575001,-0.8499985,-10,-10.074999,-4.3249993,-9999
25,70,1/15/2015,0.216,0.10374994,0.084,9.299999,6,7,29.5,101877.5,299.6,289.7,299.3,23.099998,7.2000012,-3.8749986,-13.200001,-5.7,-2.4499998,-9999
25,70,1/16/2015,0.201,0.08099994,0.076000005,7.8500004,13,4.75,12.5,101847.5,299.6,287.85,299.3,23.075,7.9750013,-1.8249992,-17.375,-6.5,-1.475,-9999
25,70,1/17/2015,0.142,0.091749996,0.04525,8.175,17.75,12,14.75,101815,299.6,286.775,299.2,24.125,7.0249996,-2.2999992,-10.549999,-2.6499999,0.7500012,-9999
25,70,1/18/2015,-0.00425,0.06849988,0.036250003,9.8,20.25,16.5,23.5,101680,299.6,286.34998,299.15,30.400002,7.175001,-0.27499998,-2.3250003,-0.9,0.025001526,-9999
25,70,1/19/2015,-0.06275,-0.060250003,-0.0435,12.050001,22,19.5,35,101505,299.6,286.925,299.1,30.75,6.700001,-3.5500002,5.3500004,0.075,0.07500036,-9999
25,70,1/20/2015,-0.100999996,-0.027,-0.051,19.025002,38.75,34.25,60.25,101377.5,299.6,289.175,299.025,36.5,11.1,-0.54999924,15,8.8,3.3750007,-9999
25,70,1/21/2015,-0.13624999,-0.027749997,-0.011,21.224998,17.75,6.75,78.25,101687.5,299.6,291.95,299,33.75,16.125002,2.750002,18,6.3250003,1.4250001,-9999
25,70,1/22/2015,0.168,0.18224993,0.117,15.4,3,7.75,61.25,101862.5,299.6,290.825,298.975,31.625,16.125002,1.0000007,4.575,0.92499995,-0.54999924,-9999
25,70,1/23/2015,0.12425001,0.122999996,0.127,10.4,3,5.5,44.5,101942.5,299.6,288.025,298.9,30.125,11.65,-1.4999988,5.2250004,-2.6,-2.125,-9999
25,70,1/24/2015,0.042000003,0.016499938,0.081750005,8.65,21.25,6.25,32.25,101967.5,299.6,285.925,298.875,28.775002,10.225001,-0.7749989,8.775,4.5,-0.2749992,-9999
25,70,1/25/2015,0.05074994,0.04549988,0.064,9.799999,7.5,11.5,34.5,101925,299.6,286.825,298.8,31.550001,13.000001,0.12500113,6.85,2.9250002,-0.99999964,-9999
25,70,1/26/2015,0.082499996,0.141,0.08775,9.125,4.25,2.25,36,101942.5,299.6,286.925,298.725,25.225002,12.500002,-0.024998069,-1.2,-0.59999996,-2.1,-9999
25,70,1/27/2015,0.20049994,0.12524994,0.14049993,8.175,12.5,11,31.25,101945,299.6,286.22498,298.7,25.300001,10.650001,-0.09999955,-7.6499996,-3.875,-2.2499983,-9999
25,70,1/28/2015,0.32999995,0.213,0.17725,8.975,9.75,19,24.75,101790,299.6,284.6,298.6,31.575,15.525002,-0.87499994,-21,-8.5,-2.1249998,-9999
25,70,1/29/2015,0.44075,0.27975,0.1285,10.325001,24.5,20.5,24.25,101820,299.6,285.8,298.55,31.35,15.775001,-0.07499993,-21.8,-11.674999,-2.8749993,-9999
25,70,1/30/2015,0.1865,0.123500004,0.05675,9.975,12.75,19,19.75,101935,299.6,287.225,298.5,22.100002,11.850001,-2.449999,-16.575,-5.4249997,0.32500002,-9999
25,70,1/31/2015,0.14750001,0.06749994,0.000250001,11.775,21.25,19,26.5,101630,299.6,288.075,298.45,27.25,13.425001,3.475,-15.375,-3.9500003,2.575,-9999
25,70,2/1/2015,0.063,0.059,-0.06675,16.875,16,23.25,37,101330,299.6,290.075,298.4,32.100002,15.400002,4.3750014,-6.6,-6.3249993,0.27499998,-9999
25,70,2/2/2015,0.0395,-0.001749999,-0.00925,21.375,24.75,45.25,47.5,101512.5,299.6,292.325,298.4,33.175003,17.225,3.1750007,1.75,1.575,-0.57499963,-9999
25,70,2/3/2015,0.1475,0.14699994,0.11449999,13.7,4.5,13.75,43.25,102012.5,299.6,291.6,298.32498,19.475002,8.575001,0.25000077,-3.0000002,-1.9499999,-1.1500001,-9999
25,70,2/4/2015,0.007000003,-0.00475,0.0425,11.8,4.75,6.25,42.5,102087.5,299.6,290.72498,298.3,10.425,5.700001,-3.5999997,-1.95,0.79999995,-0.625,-9999
25,70,2/5/2015,0.000249997,-0.002250001,0.06175,13.1,20.5,11.75,40.25,101782.5,299.6,289.375,298.3,12.625,6.050001,-0.39999807,5.425,2.8500001,0.8,-9999
25,70,2/6/2015,0.043250002,-0.001750119,0.0415,15.575,19.25,28.25,40.5,101587.5,299.6,290.525,298.2,22.2,9.6,0.4000008,7.7250004,3.2,1.550001,-9999
25,70,2/7/2015,0.03875,0.043250002,0.03525,16.95,21.5,31.25,40.75,101442.5,299.6,292.25,298.2,21.1,8.150001,2.1000009,4.8500004,1.625,0.17500035,-9999
25,70,2/8/2015,0.14175,0.21475,0.13174999,11.200001,6.75,9.25,40.75,101617.5,299.6,293,298.2,12.5,4.7750006,-1.724998,-4.0750003,-4.575,-3.2499995,-9999
25,70,2/9/2015,0.0345,0.020249998,0.08025001,9.625,15.5,11,33.5,101822.5,299.6,291.825,298.17502,10.45,4.6,-4.5749993,-3.3000002,-0.32499996,-0.79999965,-9999
25,70,2/10/2015,0.055249996,0.051749997,0.096,13,27,19.5,40,101865,299.6,291.45,298.1,12.250001,7.075,-1.824998,-6.375,-0.75,0.10000077,-9999
25,70,2/11/2015,0.30299994,0.21924995,0.09875,13.474999,30.5,23.5,30.5,101672.5,299.6,291.525,298.1,12.625,7.1500006,0.67500144,-20.375,-11.125,-2.4249995,-9999
25,70,2/12/2015,0.2,0.14675,0.077999994,15.674999,31,23.25,28.5,101570,299.6,291.8,298.1,12.200001,6.9000006,0.50000036,-20.9,-9.075,-1.3999984,-9999
25,70,2/13/2015,0.222,0.0705,0.030249998,18.4,26.75,15.75,31.75,101277.5,299.6,294.125,298.025,16.050001,6.7750006,4.075001,-17.075,-4.325,1.4250011,-9999
25,70,2/14/2015,0.1425,0.0995,-0.005,21.75,13.5,19,35.25,101047.5,299.6,296.175,298,16.350002,9.150001,2.3500016,-16.15,-5.95,1.52E-06,-9999
25,70,2/15/2015,0.06474994,0.095749944,-0.004999999,22.45,14.5,20.75,28.75,101042.5,299.6,297.95,298,21.825,9.450001,3.2500005,-7.35,-4.875,2.9750009,-9999
25,70,2/16/2015,0.009500001,0.02624994,-0.076500006,20.25,23,12,27.25,101060,299.6,299.225,298,22.4,13.874999,9.375,-7.4249997,-3.6999998,-0.125,-9999
25,70,2/17/2015,0.086,0.0955,0.056750003,20.2,13.25,18,33,101127.5,299.6,297.84998,298.05,23.15,11.05,2.8500004,-7.0499997,-5.825,-2.5249999,-9999
25,70,2/18/2015,0.11325,0.06725,0.035,19.400002,17,18.5,36.25,100990,299.6,297.875,298.07498,24.9,10.575001,4.375001,-10.1,-3.025,1.2500005,-9999
25,70,2/19/2015,0.01825,0.0275,-0.012000002,19.675,19.75,31,28,100885,299.6,298.625,298.1,15.825,5.725001,3.6000006,-2.2,-1.425,2.1250007,-9999
25,70,2/20/2015,0.237,0.24125001,-0.007749999,23.224998,19,34.5,32.75,101167.5,299.6,299.19998,298.1,18.175001,7.4000015,2.2750008,-12.049999,-9.25,0.27500036,-9999
25,70,2/21/2015,0.16999999,0.06825,0.00375,23.85,34.5,41.75,38.25,101337.5,299.6,298.25,298.1,14.400001,5.125001,-1.174998,-13.075,-6.425,-1.1249992,-9999
25,70,2/22/2015,-0.008499999,0.002249999,0.009500001,22.224998,44.5,29.75,37.25,101315,299.6,298.97498,298.1,16.025002,6.2250013,1.8000008,0.775,3.85,2.025001,-9999
25,70,2/23/2015,-0.15799999,-0.16575,-0.039,27.224998,51,17.75,39,101190,299.6,300.40002,298.1,19.85,6.950001,2.9,13.175,13.5,7.175001,-9999
25,70,2/24/2015,-0.3825,-0.13525,0.028,20.325,46.75,16.5,39.25,100985,299.6,300.825,298.1,35.825,17.85,8.650002,14.575,12.6,5.925001,-9999
25,70,2/25/2015,-0.081999995,0.06575,0.18125,8.2,12.25,12.75,16.25,101055,299.6,294.175,298.1,41.149998,26.150002,10.125001,-2.1,3.2499998,-0.47499925,-9999
25,70,2/26/2015,0.04475,0.05674994,0.03175,10.9,13.75,19,26.5,101067.5,299.6,289.55,298.1,38,18.95,5.15,-1.025,-0.42499998,-1.6749997,-9999
25,70,2/27/2015,-0.18225007,-0.08675012,-0.04375,12.824999,26.5,20.25,31.75,101085,299.6,290.30002,298.025,29.250002,9.325001,-0.27499926,12.9,4.025,-0.2999996,-9999
25,70,2/28/2015,-0.40649998,-0.20525,-0.09625,17.224998,83,71.5,33.25,100885,299.6,292.625,298,19.2,5.4000015,-3.3999987,17.65,9.175,0.6750001,-9999
25,70,3/1/2015,-0.032250002,0.039249875,-0.02325,17.95,12,48,42,100705,299.6,294.97498,298,22.3,10.800001,1.025001,3.9750001,4.175,0.625,-9999
25,70,3/2/2015,0.11850001,0.10124994,0.020999998,13.8,1.75,7.75,51.5,101215,299.6,294.475,298,32.35,13.800001,4.9000006,-7.775,-0.5,0.57500005,-9999
25,70,3/3/2015,0.25125,0.1615,0.025500001,14.35,7,6.25,40.5,101317.5,299.6,293.875,298,35.95,13.2,1.8250012,-13.375,-4.85,1.175,-9999
25,70,3/4/2015,0.183,0.12100001,-0.02975,17.75,19.5,16.25,47,101290,299.6,294.125,297.975,40.425,13.425001,2.2250013,-11.95,-4.45,2.625,-9999
25,70,3/5/2015,0.06475,0.1535,-0.024500001,23.175,11.75,21.75,61,101360,299.6,295.35,297.9,36.65,13.475,2.750002,-2.5749998,-3.1,1.9500015,-9999
25,70,3/6/2015,0.11325,0.10275,0.01925,23.850002,40,19.25,66.75,101575,299.6,295.775,297.9,31.525002,13.450001,2.0500007,-4.4,-3.1,0.57500005,-9999
25,70,3/7/2015,0.06625,0.09424999,-0.01675,22.275,44.25,13.75,65.25,101335,299.6,296.675,297.9,38.300003,19.375,6.4000015,1.8500001,-1.525,2.2500005,-9999
25,70,3/8/2015,0.19325,0.24625,0.19150001,10.25,7.5,6,32.75,101585,299.6,294.3,297.9,29.625,16.475,4.300001,-2.375,-4.475,0.20000115,-9999
25,70,3/9/2015,0.101749994,0.04299988,0.006749999,6.05,10.75,5.75,12.5,101905,299.6,292.375,297.9,13.150001,6.9500012,-4.6249995,-4,0.35000068,-0.39999956,-9999
25,70,3/10/2015,0.033,0.02225,0.0905,6.8,23,4.25,18,101862.5,299.6,292.45,297.9,15.75,7.250001,-4.625,2.8249998,4.1000004,-0.34999886,-9999
25,70,3/11/2015,-0.063250005,-0.035749998,-0.002750002,9.725,36,10.25,26,101577.5,299.6,294.325,297.9,15.75,5.8,-3.0749989,11.425001,5.175,1.8250009,-9999
25,70,3/12/2015,-0.1125,-0.06275006,-0.0865,22.650002,23.75,31,63.75,101495,299.6,297.65,297.875,14.950001,8.275002,-3.5499992,11.775001,5.15,3.7000003,-9999
25,70,3/13/2015,-0.18275,-0.26425,-0.12675,26.675,20.25,23,76.25,101217.5,299.6,297.55,297.9,28.975002,11.150001,2.525,10.7,10.775,4.925,-9999
25,70,3/14/2015,-0.2265,-0.18250002,-0.06575,21.25,41,14.75,51.5,101275,299.6,294.325,297.875,21.825,13.55,3.7000017,14.325001,10.075001,3.525,-9999
25,70,3/15/2015,0.07175,0.04375,0.030749999,17.900002,10.5,18,43.5,101330,299.6,293.875,297.8,27.5,13.725,5.1250005,-0.67499995,3.3249998,2.375,-9999
25,70,3/16/2015,0.16975,0.136,0.051,18.550001,9,14.75,49.5,101557.5,299.6,297.2,297.8,34.075,13.950001,2.325,-5.875,-2.275,-0.125,-9999
25,70,3/17/2015,0.08025,0.076,0.054750003,20.8,43.75,26.25,46.5,101710,299.6,297.09998,297.8,23.850002,10.25,0.875,-4.85,-3.475,-0.95000005,-9999
25,70,3/18/2015,0.16625,0.059,0.022999998,19.95,28.75,18.5,42,101420,299.6,297.55,297.8,19.7,9.525001,2.4750018,-8.05,-3.5,-0.09999925,-9999
25,70,3/19/2015,0.07125,0.031999998,-0.0345,23.399998,31.75,40,38.75,101297.5,299.6,297.59998,297.8,16.45,10.200001,1.4500012,-6.675,-4.1,0.775,-9999
25,70,3/20/2015,0.068500005,0.12175,0.025000002,25.175,30.25,33.75,38.25,101252.5,299.6,299.05,297.8,14.625001,9.050001,2.1750011,-5.8999996,-4.525,-0.04999885,-9999
25,70,3/21/2015,0.04975,0.045500003,0.051,27.050001,53.5,35.75,43.75,101320,299.6,300.675,297.85,10.25,8.000001,2.4250011,-2.3,-1.9,-0.44999918,-9999
25,70,3/22/2015,0.0595,0.051,0.09825,25.875,34,31.75,39,101217.5,299.6,301.3,297.9,14.525,9.1,3.4750009,2.2749999,0.3,-0.525,-9999
25,70,3/23/2015,0.02725,0.00225,0.021499999,25.525002,22.5,30.75,37.75,100975,299.6,302.05,297.9,6.1250005,3.3250012,2.7500014,-5.7,-1.925,0.024999999,-9999
25,70,3/24/2015,0.060250003,0.059750006,-0.003,24.5,24,30.25,28.75,100922.5,299.6,303.575,297.9,9.5,6.925,4.775001,1.65,-1.5250001,1.4750012,-9999
25,70,3/25/2015,-0.0275,-0.058500003,-0.09875,24.625,27,21.5,29.75,100940,299.6,305.175,297.95,9.425001,3.3500006,-1.3999982,1.35,-0.050000012,0.025000768,-9999
25,70,3/26/2015,-0.01375,0.006000001,0.0105,24.375,43.75,16.75,35.5,101055,299.6,305.675,298,11.350001,5.8750005,0.12500113,1.3999999,-0.024998104,0.47500116,-9999
25,70,3/27/2015,0.01225,0.02375,-0.030250002,23.95,10.5,33,33.5,101057.5,299.6,305.55,298.025,4.8750005,4.700001,-1.9749993,2.35,1.4750007,1.0250005,-9999
25,70,3/28/2015,-0.01275,-0.0085,-0.033999998,25.7,44.25,30.75,31.5,100805,299.6,306,298.1,13.000001,8.025001,5.375001,4.0249996,2.0749998,0.5250004,-9999
25,70,3/29/2015,-0.04725,-0.046,-0.0165,26.35,36.25,21.5,47,100725,299.6,305.45,298.1,17.150002,16.025002,10.950001,5.65,4.05,-0.6499992,-9999
25,70,3/30/2015,0.04875,0.038,0.04575,16.075,12.5,11.75,33.25,100765,299.6,302.25,298.15002,12.125,9.575001,5.150001,-11.25,-4.7249994,-1.2999995,-9999
25,70,3/31/2015,0.1465,0.125,0.110750005,20.824999,28.25,21.5,34,100840,299.6,302.05002,298.2,19.075,8.050001,4.875001,-10.95,-4.875,-0.6249992,-9999
25,70,4/1/2015,0.11,0.116500005,0.04275,26.2,34.5,30.75,30,100697.5,299.6,302.95,298.2,24.675,8.875001,5.500001,-11.6,-2.6999998,1.5750005,-9999
25,70,4/2/2015,-0.004499998,0.07875,-0.08225,32.55,14.75,17,47.5,100470,299.6,305.05002,298.2,24.2,8.525001,6.6500015,-2.6,-1.3499999,-1.2499999,-9999
25,70,4/3/2015,-0.03275,-0.016750002,-0.05875,30.5,8.25,30.25,41.5,100465,299.6,304.325,298.275,28.275002,19.2,8.750002,-2.6750002,-1.2499996,1.8000003,-9999
25,70,4/4/2015,0.23725,0.087500006,-0.04425,32.375,26.25,7.75,68.25,100382.5,299.6,301.95,298.3,26.000002,13.225001,2.9000006,-16,-7.2749996,-1.4499989,-9999
25,70,4/5/2015,0.153,0.11325,-0.0055,31.2,12.5,17,62.25,100550,299.6,302.32498,298.3,25.275,10.800001,-0.44999924,-12.4,-4.7999997,0.5500008,-9999
25,70,4/6/2015,0.06825,0.037499998,-0.0075,30.45,12.5,25.75,50.75,100597.5,299.6,302.90002,298.3,24.875,5.275001,-1.5749993,-4.7250004,-3.8499987,2.7250009,-9999
25,70,4/7/2015,0.09375,0.074750006,0.03175,30.150002,3.5,10.25,53.75,100795,299.6,302.97504,298.375,22.95,9.925001,-0.3999992,-6.125,-2.8999996,1.0000012,-9999
25,70,4/8/2015,0.0805,0.0375,-0.0195,27.55,7,4.5,50.75,100967.5,299.6,303.325,298.4,17.325,5.725001,-1.9499989,-2.9499998,-1.225,-0.82499844,-9999
25,70,4/9/2015,0.009499999,-0.0355,0.01825,23.8,18.25,6.25,41.75,100945,299.6,303.25,298.4,16.050001,6.2000012,0.57500076,4.3999996,1.45,0.1000008,-9999
25,70,4/10/2015,-0.019749999,-0.065,-0.043750003,25.05,16,24,34.25,100737.5,299.6,304.30002,298.45,13.150002,5.1250005,2.4500008,5.2250004,4.2,0.70000035,-9999
25,70,4/11/2015,0.11925001,0.026749995,-0.0425,24.75,15.5,41.5,31.25,100742.5,299.6,304.84998,298.5,10.525002,3.975001,3.4500015,-6.05,1.125,1.1500005,-9999
25,70,4/12/2015,0.19625,0.09725,-0.055,27.25,10,39.25,39.75,101035,299.6,305.875,298.5,-0.39999884,-0.4499996,-0.62499917,-24.900002,-10.15,-4.424999,-9999
25,70,4/13/2015,0.2015,0.12449999,0.006000001,26,12,16,41.5,101007.5,299.6,306.2,298.55,-7.624999,-5.5999994,-1.0249989,-25.824999,-10.049999,-3.3249993,-9999
25,70,4/14/2015,0.058999997,0.023750002,-0.0465,26,18.25,13.75,40,101000,299.6,305.10004,298.6,3.25,-3.2999983,-3.4249988,-14.699999,-6.95,-3.2749991,-9999
25,70,4/15/2015,0.1275,0.107,-0.0265,26.150002,9.75,16.25,38,101027.5,299.6,305.15002,298.6,2.225,-3.799999,-1.2749996,-13.95,-6.575,-1.7499988,-9999
25,70,4/16/2015,0.15924999,0.0975,-0.037249997,29.65,11.5,30,39.5,101132.5,299.6,306.35,298.67502,5,-0.9249996,0.8750007,-18.400002,-9.25,-2.0749998,-9999
25,70,4/17/2015,0.126,0.0705,-0.0095,26.325,32.75,19.75,31.75,100802.5,299.6,307.15,298.7,6.725,1.8250008,5.375001,-11.85,-5.125,-0.9249996,-9999
